age,gender,education,marital-status,native-country,race,hours-per-week,capital-gain,workclass
23,Female,Bachelors,Never-married,United-States,White,20,0,Private
23,Female,Bachelors,Never-married,United-States,White,60,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,State-gov
23,Female,Bachelors,Never-married,United-States,White,12,0,Local-gov
23,Female,Bachelors,Never-married,United-States,White,40,0,Local-gov
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,8,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,30,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,15,0,Private
23,Female,Bachelors,Never-married,United-States,White,30,0,Private
23,Female,Bachelors,Never-married,United-States,White,45,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,50,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,38,0,Private
23,Female,Bachelors,Never-married,United-States,White,38,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,30,0,Private
23,Female,Bachelors,Never-married,United-States,White,30,0,Private
23,Female,Bachelors,Never-married,United-States,White,30,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,60,0,Private
23,Female,Bachelors,Never-married,United-States,White,50,0,Local-gov
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,20,0,State-gov
23,Female,Bachelors,Never-married,United-States,White,32,0,State-gov
23,Female,Bachelors,Never-married,United-States,White,50,0,Private
23,Female,Bachelors,Never-married,United-States,White,35,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Local-gov
23,Female,Bachelors,Never-married,United-States,White,5,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,43,0,Local-gov
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,30,0,Private
23,Female,Bachelors,Never-married,United-States,White,38,0,Private
23,Female,Bachelors,Never-married,United-States,White,36,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Local-gov
23,Female,Bachelors,Never-married,United-States,White,20,0,State-gov
23,Female,Bachelors,Never-married,United-States,White,50,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,45,0,Private
23,Female,Bachelors,Never-married,United-States,White,45,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,594,Local-gov
23,Female,Bachelors,Never-married,United-States,White,25,0,Private
23,Female,Bachelors,Never-married,United-States,White,10,1055,Private
23,Female,Bachelors,Never-married,United-States,White,20,0,Private
23,Female,Bachelors,Never-married,United-States,White,15,0,Local-gov
23,Female,Bachelors,Never-married,United-States,White,45,0,Local-gov
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,30,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,20,0,Private
23,Female,Bachelors,Never-married,United-States,White,25,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,50,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,2174,Private
23,Female,Bachelors,Never-married,United-States,White,10,0,Local-gov
23,Female,Bachelors,Never-married,United-States,White,46,0,Private
23,Female,Bachelors,Never-married,United-States,White,27,0,State-gov
23,Female,Bachelors,Never-married,United-States,White,25,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,2907,Private
23,Female,Bachelors,Never-married,United-States,White,30,0,Private
23,Female,Bachelors,Never-married,United-States,White,30,0,Private
23,Female,Bachelors,Never-married,United-States,White,60,0,Private
23,Female,Bachelors,Never-married,United-States,White,15,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,35,0,Self-emp-inc
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,20,0,Private
23,Female,Bachelors,Never-married,United-States,White,35,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,State-gov
23,Female,Bachelors,Never-married,United-States,White,15,0,Federal-gov
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,20,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,3325,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,30,0,Private
23,Female,Bachelors,Never-married,United-States,White,23,0,Private
23,Female,Bachelors,Never-married,United-States,White,35,0,Local-gov
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,21,0,Private
23,Female,Bachelors,Never-married,United-States,White,20,0,Private
23,Female,Bachelors,Never-married,United-States,White,25,0,Private
23,Female,Bachelors,Never-married,United-States,White,45,0,Private
23,Female,Bachelors,Never-married,United-States,White,60,0,Local-gov
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,Bachelors,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Divorced,Cuba,White,40,0,Local-gov
23,Female,HS-grad,Divorced,United-States,White,10,0,Private
23,Female,HS-grad,Divorced,United-States,White,40,0,Private
23,Female,HS-grad,Divorced,United-States,White,40,0,Private
23,Female,HS-grad,Divorced,United-States,White,80,0,Private
23,Female,HS-grad,Divorced,United-States,White,30,0,Private
23,Female,HS-grad,Divorced,United-States,White,30,0,Private
23,Female,HS-grad,Divorced,United-States,White,24,0,Private
23,Female,HS-grad,Divorced,United-States,White,40,0,Private
23,Female,HS-grad,Divorced,United-States,White,40,0,Self-emp-not-inc
23,Female,HS-grad,Divorced,United-States,White,50,0,Self-emp-not-inc
23,Female,HS-grad,Married-civ-spouse,Mexico,White,40,0,Private
23,Female,HS-grad,Married-civ-spouse,United-States,Black,35,0,Private
23,Female,HS-grad,Married-civ-spouse,United-States,White,40,3908,Private
23,Female,HS-grad,Married-civ-spouse,United-States,White,35,0,Private
23,Female,HS-grad,Married-civ-spouse,United-States,White,40,3942,Private
23,Female,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
23,Female,HS-grad,Married-civ-spouse,United-States,White,40,2105,Private
23,Female,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
23,Female,HS-grad,Married-civ-spouse,United-States,White,35,0,Private
23,Female,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
23,Female,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,Canada,White,40,0,Private
23,Female,HS-grad,Never-married,Guatemala,Other,40,0,Private
23,Female,HS-grad,Never-married,Jamaica,Black,25,0,Private
23,Female,HS-grad,Never-married,Japan,Black,50,0,Private
23,Female,HS-grad,Never-married,United-States,Black,20,0,Private
23,Female,HS-grad,Never-married,United-States,Black,40,0,Private
23,Female,HS-grad,Never-married,United-States,Black,40,0,Private
23,Female,HS-grad,Never-married,United-States,Black,40,0,Private
23,Female,HS-grad,Never-married,United-States,Black,40,0,Private
23,Female,HS-grad,Never-married,United-States,Black,55,2977,Private
23,Female,HS-grad,Never-married,United-States,Black,16,0,Private
23,Female,HS-grad,Never-married,United-States,Black,40,0,Private
23,Female,HS-grad,Never-married,United-States,Black,7,0,Private
23,Female,HS-grad,Never-married,United-States,Black,40,0,Private
23,Female,HS-grad,Never-married,United-States,Black,40,0,Private
23,Female,HS-grad,Never-married,United-States,Black,16,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,2463,Private
23,Female,HS-grad,Never-married,United-States,White,30,0,Private
23,Female,HS-grad,Never-married,United-States,White,33,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,25,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,35,0,Private
23,Female,HS-grad,Never-married,United-States,White,24,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,32,0,Private
23,Female,HS-grad,Never-married,United-States,White,30,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,35,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,35,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,48,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,37,0,Private
23,Female,HS-grad,Never-married,United-States,White,30,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,16,0,Private
23,Female,HS-grad,Never-married,United-States,White,15,8614,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,50,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,21,0,State-gov
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,35,0,Private
23,Female,HS-grad,Never-married,United-States,White,30,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Self-emp-inc
23,Female,HS-grad,Never-married,United-States,White,37,0,Private
23,Female,HS-grad,Never-married,United-States,White,50,0,Private
23,Female,HS-grad,Never-married,United-States,White,45,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Local-gov
23,Female,HS-grad,Never-married,United-States,White,40,0,Local-gov
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,25,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,40,0,Private
23,Female,HS-grad,Never-married,United-States,White,35,0,Private
